,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,label
1166,7129-ACFOG,Female,0,False,False,5,True,True,DSL,True,False,False,False,False,False,Month-to-month,True,Electronic check,53.79999923706055,283.95001220703125,False,df1
1167,4189-NAKJS,Male,0,False,False,26,True,True,DSL,False,False,False,False,False,False,One year,True,Credit card (automatic),51.54999923706055,1295.4000244140625,False,df1
1168,5562-BETPV,Male,0,True,True,1,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,19.649999618530273,19.649999618530273,False,df1
1169,1282-IHQAC,Male,1,False,False,70,False,False,DSL,False,True,True,False,True,False,One year,True,Credit card (automatic),44.04999923706055,3011.64990234375,False,df1
1170,9127-FHJBZ,Male,0,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Electronic check,114.0,8093.14990234375,False,df1
1171,6270-OMFIW,Male,0,True,False,60,True,False,Fiber optic,False,True,False,False,True,True,One year,True,Electronic check,94.4000015258789,5610.25,True,df1
1172,1641-RQDAY,Female,1,True,True,32,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,100.4000015258789,3217.64990234375,False,df1
1173,0107-WESLM,Male,0,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Electronic check,19.850000381469727,19.850000381469727,True,df1
1174,6994-ORCWG,Female,0,False,False,14,True,True,DSL,False,True,False,False,False,False,One year,True,Mailed check,54.25,773.2000122070312,False,df1
1175,1346-UFHAX,Female,0,False,False,13,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Credit card (automatic),80.0,1029.3499755859375,False,df1
1176,3992-YWPKO,Female,0,False,False,6,True,True,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Credit card (automatic),109.9000015258789,669.4500122070312,True,df1
1177,2933-XEUJM,Female,0,False,False,46,True,True,DSL,True,False,True,False,True,True,Two year,False,Mailed check,79.19999694824219,3593.800048828125,False,df1
1178,0125-LZQXK,Male,0,False,False,15,True,False,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Electronic check,101.3499984741211,1553.949951171875,True,df1
1179,5461-QKNTN,Male,1,True,False,43,True,True,Fiber optic,False,True,False,True,True,False,Month-to-month,True,Electronic check,94.30000305175781,3953.14990234375,False,df1
1180,4835-YSJMR,Male,0,False,False,39,True,False,DSL,False,False,False,True,False,False,Two year,True,Bank transfer (automatic),49.79999923706055,1971.1500244140625,False,df1
1181,8399-YNDCH,Male,1,False,False,21,True,False,DSL,False,False,True,False,True,False,Month-to-month,True,Bank transfer (automatic),60.04999923706055,1236.1500244140625,True,df1
1182,3164-YAXFY,Male,0,False,False,57,False,False,DSL,True,False,True,False,True,True,Month-to-month,True,Electronic check,53.75,3196.0,False,df1
1183,0887-WBJVH,Female,0,True,False,53,True,False,Fiber optic,False,False,False,True,True,True,One year,True,Electronic check,93.44999694824219,4872.2001953125,False,df1
1184,4660-IRIBM,Male,0,True,True,18,True,False,Fiber optic,True,False,True,False,True,False,Month-to-month,True,Mailed check,87.9000015258789,1500.5,False,df1
1185,5673-FSSMF,Female,0,False,False,1,True,True,DSL,False,False,False,False,False,True,Month-to-month,True,Electronic check,60.150001525878906,60.150001525878906,True,df1
1186,7670-ZBPOQ,Female,0,True,False,58,True,True,DSL,True,False,False,True,False,False,One year,True,Bank transfer (automatic),61.04999923706055,3478.75,False,df1
1187,8089-UZWLX,Female,1,False,False,71,True,True,Fiber optic,False,False,True,False,True,True,Two year,False,Bank transfer (automatic),104.05000305175781,7413.5498046875,False,df1
1188,0080-OROZO,Female,0,False,False,35,True,False,Fiber optic,False,False,True,True,True,True,One year,True,Electronic check,99.25,3532.0,False,df1
1189,3916-NRPAP,Male,0,False,False,3,True,False,Fiber optic,False,False,True,False,False,True,Month-to-month,False,Credit card (automatic),85.69999694824219,256.75,False,df1
1190,6807-SIWJI,Male,0,False,False,38,True,True,Fiber optic,True,True,False,False,True,True,One year,True,Electronic check,104.8499984741211,3887.25,False,df1
1191,8221-HVAYI,Male,0,True,True,35,True,True,DSL,True,True,True,True,False,False,Two year,True,Credit card (automatic),69.1500015258789,2490.14990234375,False,df1
1192,1579-KLYDT,Male,0,False,False,7,True,True,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,90.44999694824219,593.4500122070312,True,df1
1193,5232-NXPAY,Female,0,False,False,47,True,False,DSL,False,False,True,True,True,True,Two year,False,Mailed check,74.44999694824219,3510.300048828125,False,df1
1194,8967-SZQAS,Female,0,False,False,14,True,False,DSL,False,True,False,False,False,False,Month-to-month,False,Electronic check,50.45000076293945,765.4500122070312,False,df1
1195,4468-KAZHE,Female,1,True,False,20,True,False,DSL,False,True,False,False,False,True,Month-to-month,True,Electronic check,60.0,1259.3499755859375,False,df1
1196,0455-ENTCR,Male,0,True,False,66,True,True,DSL,True,True,False,True,True,True,Two year,False,Electronic check,85.25,5538.35009765625,False,df1
1197,8944-AILEF,Male,0,True,False,15,True,False,No,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),19.450000762939453,340.8500061035156,False,df1
1198,5542-NKVRU,Female,0,False,False,42,True,False,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),20.75,844.4500122070312,False,df1
1199,7126-RBHSD,Female,0,True,False,17,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Electronic check,78.9000015258789,1348.949951171875,False,df1
1200,5370-IIVVL,Male,0,False,False,37,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Credit card (automatic),104.5,3778.0,False,df1
1201,6789-HJBWG,Female,0,False,False,12,True,False,DSL,False,True,False,False,False,False,Month-to-month,True,Electronic check,49.400001525878906,611.6500244140625,False,df1
1202,3927-NLNRY,Male,0,True,False,53,True,False,Fiber optic,False,True,False,False,True,True,One year,True,Bank transfer (automatic),94.25,4867.9501953125,True,df1
1203,9087-EYCPR,Female,0,False,False,60,True,True,No,False,False,False,False,False,False,Two year,False,Mailed check,25.0,1505.050048828125,False,df1
1204,6791-YBNAK,Male,0,True,True,18,False,False,DSL,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),25.549999237060547,467.8500061035156,False,df1
1205,6358-LYNGM,Male,0,False,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.9000015258789,74.9000015258789,True,df1
1206,6077-BDPXA,Female,0,False,False,3,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.1500015258789,194.1999969482422,False,df1
1207,0013-MHZWF,Female,0,False,True,9,True,False,DSL,False,False,False,True,True,True,Month-to-month,True,Credit card (automatic),69.4000015258789,571.4500122070312,False,df1
1208,5494-HECPR,Female,0,False,False,1,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,80.25,80.25,True,df1
1209,8268-YDIXR,Male,0,True,False,56,True,True,Fiber optic,True,True,True,False,False,False,One year,True,Electronic check,93.1500015258789,5253.9501953125,False,df1
1210,9824-BEMCV,Male,0,True,True,17,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.0,1149.6500244140625,True,df1
1211,1373-ORVIZ,Female,0,True,True,11,True,True,DSL,False,False,False,True,False,True,Month-to-month,True,Electronic check,66.3499984741211,740.7999877929688,True,df1
1212,4291-SHSBH,Male,0,False,False,7,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.55000305175781,521.3499755859375,False,df1
1213,6980-IMXXE,Female,0,True,True,69,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),20.200000762939453,1412.6500244140625,False,df1
1214,9866-QEVEE,Male,0,False,False,19,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),86.0,1532.449951171875,True,df1
1215,9897-KXHCM,Female,0,True,True,3,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,80.30000305175781,250.0500030517578,True,df1
1216,0040-HALCW,Male,0,True,True,54,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),20.399999618530273,1090.5999755859375,False,df1
1217,0784-GTUUK,Male,0,True,False,62,True,True,No,False,False,False,False,False,False,One year,True,Credit card (automatic),23.75,1446.800048828125,False,df1
1218,7979-CORPM,Male,0,False,False,24,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Credit card (automatic),90.55000305175781,2282.550048828125,True,df1
1219,2294-DMMUS,Female,0,True,True,62,True,True,DSL,False,False,False,False,True,True,Month-to-month,True,Credit card (automatic),70.44999694824219,4300.4501953125,False,df1
1220,0872-JCPIB,Male,0,False,False,17,True,True,DSL,True,False,False,False,False,True,Month-to-month,False,Bank transfer (automatic),65.75,1111.199951171875,False,df1
1221,3055-MJDSB,Male,0,False,False,9,False,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,24.600000381469727,190.10000610351562,False,df1
1222,9091-WTUUY,Male,0,True,True,64,True,False,DSL,True,False,True,True,True,False,Two year,False,Mailed check,69.25,4447.75,False,df1
1223,1618-CFHME,Female,0,False,False,2,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,75.9000015258789,143.35000610351562,True,df1
1224,3165-HDOEW,Male,0,True,True,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,45.849998474121094,45.849998474121094,True,df1
1225,6581-NQCBA,Female,0,True,False,16,False,False,DSL,False,False,False,True,True,True,Month-to-month,True,Electronic check,49.95000076293945,810.2000122070312,True,df1
1226,7115-IRDHS,Female,0,True,False,72,True,True,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),24.649999618530273,1830.050048828125,False,df1
1227,8496-DMZUK,Male,0,False,False,30,True,True,Fiber optic,True,True,True,False,False,False,One year,False,Bank transfer (automatic),90.4000015258789,2820.64990234375,False,df1
1228,2040-VZIKE,Female,0,True,False,49,True,True,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Mailed check,100.8499984741211,4847.35009765625,False,df1
1229,9068-VPWQQ,Male,0,True,False,61,True,True,DSL,True,False,True,True,False,True,Two year,False,Credit card (automatic),75.3499984741211,4729.2998046875,False,df1
1230,0178-SZBHO,Male,0,True,True,47,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,False,Electronic check,87.19999694824219,4017.449951171875,False,df1
1231,0384-RVBPI,Male,0,False,False,20,True,False,DSL,True,False,True,False,False,True,Month-to-month,False,Credit card (automatic),64.4000015258789,1398.5999755859375,False,df1
1232,1689-MRZQR,Male,0,True,True,34,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,False,Electronic check,78.30000305175781,2564.300048828125,True,df1
1233,1299-AURJA,Female,0,True,True,70,True,True,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),24.700000762939453,1685.9000244140625,False,df1
1234,4525-VZCZG,Male,0,False,True,54,True,False,Fiber optic,True,True,False,True,True,True,One year,True,Electronic check,105.8499984741211,5826.64990234375,False,df1
1235,1543-LLLFT,Male,1,True,False,61,True,True,Fiber optic,False,True,True,True,True,False,One year,True,Mailed check,98.30000305175781,6066.5498046875,False,df1
1236,5835-BEQEU,Male,0,False,False,3,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,76.94999694824219,228.39999389648438,True,df1
1237,2788-CJQAQ,Male,0,False,False,13,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,19.450000762939453,270.20001220703125,False,df1
1238,5565-FILXA,Female,1,False,False,16,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,96.1500015258789,1529.199951171875,True,df1
1239,0319-QZTCO,Female,0,True,True,3,True,False,DSL,False,True,False,False,True,False,Month-to-month,True,Credit card (automatic),58.70000076293945,168.60000610351562,False,df1
1240,2120-SMPEX,Male,0,False,False,25,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,20.149999618530273,536.3499755859375,False,df1
1241,0096-FCPUF,Male,0,False,False,30,True,True,DSL,True,False,False,False,False,True,Month-to-month,True,Mailed check,64.5,1888.449951171875,False,df1
1242,0668-OGMHD,Female,0,True,False,21,False,False,DSL,True,False,False,False,False,False,Month-to-month,False,Electronic check,28.5,629.3499755859375,False,df1
1243,5552-ZNFSJ,Male,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,45.29999923706055,45.29999923706055,True,df1
1244,2223-KAGMX,Female,0,False,False,15,True,False,No,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),19.399999618530273,289.29998779296875,True,df1
1245,6507-ZJSUR,Male,1,True,False,23,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,90.44999694824219,2117.25,False,df1
1246,9408-HRXRK,Female,0,True,True,45,True,True,Fiber optic,True,True,False,False,True,True,Month-to-month,True,Electronic check,105.1500015258789,4730.89990234375,False,df1
1247,5593-SUAOO,Female,0,True,True,24,True,True,Fiber optic,False,True,True,False,False,False,One year,False,Bank transfer (automatic),83.1500015258789,2033.050048828125,False,df1
1248,7321-PKUYW,Female,0,False,False,11,True,True,Fiber optic,False,False,False,True,True,False,Month-to-month,False,Electronic check,90.1500015258789,987.9500122070312,True,df1
1249,2833-SLKDQ,Male,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,45.04999923706055,45.04999923706055,True,df1
1250,6766-HFKLA,Female,0,True,False,56,True,True,Fiber optic,False,False,True,True,True,True,Two year,False,Bank transfer (automatic),103.19999694824219,5744.35009765625,False,df1
1251,7595-EUIVN,Female,0,False,False,1,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Electronic check,75.80000305175781,75.80000305175781,True,df1
1252,7617-EYGLW,Male,0,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Electronic check,19.450000762939453,19.450000762939453,False,df1
1253,2026-TGDHM,Female,0,False,False,7,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,79.30000305175781,523.1500244140625,True,df1
1254,9220-ZNKJI,Female,1,True,False,55,True,False,Fiber optic,False,False,True,True,True,False,Two year,False,Credit card (automatic),88.80000305175781,4805.2998046875,False,df1
1255,4030-VPZBD,Female,0,False,False,2,False,False,DSL,False,False,False,True,False,False,Month-to-month,True,Electronic check,30.899999618530273,59.04999923706055,True,df1
1256,2226-ICFDO,Female,0,True,True,72,True,True,DSL,True,False,True,True,True,True,Two year,True,Credit card (automatic),85.9000015258789,6110.75,False,df1
1257,0723-VSOBE,Female,1,False,False,45,False,False,DSL,False,False,False,False,False,True,One year,False,Electronic check,34.20000076293945,1596.5999755859375,False,df1
1258,5529-GIBVH,Female,0,False,False,47,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,20.149999618530273,1046.199951171875,False,df1
1259,4187-CINZD,Female,1,False,False,46,True,False,Fiber optic,False,True,False,False,True,True,One year,False,Credit card (automatic),95.25,4424.2001953125,True,df1
1260,9992-UJOEL,Male,0,False,False,2,True,False,DSL,False,True,False,False,False,False,Month-to-month,True,Mailed check,50.29999923706055,92.75,False,df1
1261,4741-WWJQZ,Female,0,True,False,2,True,False,Fiber optic,True,False,False,True,False,False,Month-to-month,True,Electronic check,80.1500015258789,194.5500030517578,False,df1
1262,6625-UTXEW,Female,0,True,False,12,True,False,DSL,False,True,False,False,False,False,Month-to-month,True,Electronic check,51.25,612.0999755859375,False,df1
1263,6818-WOBHJ,Female,1,True,False,68,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Bank transfer (automatic),89.5999984741211,6127.60009765625,True,df1
1264,6244-BESBM,Male,0,True,True,69,True,False,Fiber optic,False,False,False,True,True,True,Two year,True,Credit card (automatic),95.19999694824219,6671.7001953125,False,df1
1265,1004-NOZNR,Male,1,False,True,56,True,False,Fiber optic,True,False,False,False,True,True,One year,False,Credit card (automatic),94.80000305175781,5264.2998046875,False,df1
1266,1251-STYSZ,Female,1,False,False,4,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,80.25,303.70001220703125,False,df1
1267,2612-PHGOX,Male,0,True,False,64,True,True,DSL,False,True,True,True,True,False,Two year,True,Bank transfer (automatic),76.0999984741211,4818.7998046875,False,df1
1268,2408-TZMJL,Male,0,True,False,59,True,True,Fiber optic,True,True,True,False,True,True,One year,True,Electronic check,110.1500015258789,6448.0498046875,True,df1
1269,8480-PPONV,Male,0,True,True,62,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),115.55000305175781,7159.0498046875,False,df1
1270,8780-IHCRN,Male,0,True,True,63,True,True,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),24.649999618530273,1574.5,False,df1
1271,4598-ZADCK,Female,0,False,False,53,False,False,DSL,True,True,True,True,True,False,One year,True,Electronic check,53.599998474121094,2879.199951171875,False,df1
1272,1257-SXUXQ,Male,0,True,True,5,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.450000762939453,86.05000305175781,False,df1
1273,9681-KYGYB,Male,1,True,False,49,True,True,Fiber optic,True,True,True,False,False,False,Month-to-month,True,Electronic check,88.19999694824219,4159.4501953125,False,df1
1274,7182-OVLBJ,Female,0,True,True,62,True,True,Fiber optic,True,False,False,False,True,True,Two year,True,Bank transfer (automatic),101.1500015258789,6638.35009765625,False,df1
1275,5095-ETBRJ,Female,0,True,False,55,True,False,DSL,True,True,False,True,False,False,Two year,False,Mailed check,56.79999923706055,3112.050048828125,False,df1
1276,7005-CYUIL,Female,1,True,False,71,True,False,Fiber optic,True,True,True,True,True,False,Two year,True,Electronic check,99.4000015258789,7168.25,False,df1
1277,4821-WQOYN,Female,0,True,True,72,True,False,No,False,False,False,False,False,False,Two year,True,Credit card (automatic),20.100000381469727,1326.25,False,df1
1278,4730-AWNAU,Male,0,True,True,36,False,False,DSL,True,False,True,True,True,True,One year,False,Credit card (automatic),60.70000076293945,2234.550048828125,False,df1
1279,3452-FLHYD,Male,0,True,False,25,True,False,No,False,False,False,False,False,False,One year,True,Bank transfer (automatic),20.950000762939453,495.1499938964844,False,df1
1280,2388-LAESQ,Female,1,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),114.8499984741211,8317.9501953125,False,df1
1281,9531-NSBMR,Female,0,False,False,36,True,False,No,False,False,False,False,False,False,One year,True,Bank transfer (automatic),19.25,679.7999877929688,False,df1
1282,6260-ONULR,Male,0,False,False,1,True,False,DSL,False,False,False,False,True,True,Month-to-month,True,Mailed check,62.79999923706055,62.79999923706055,False,df1
1283,4389-UEFCZ,Female,0,True,False,72,True,True,Fiber optic,True,False,True,False,True,True,Two year,True,Electronic check,105.5,7544.0,False,df1
1284,8711-LOBKY,Male,0,True,True,59,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,19.850000381469727,1188.25,False,df1
1285,9134-CEQMF,Male,1,True,False,7,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,89.5,676.7000122070312,True,df1
1286,8985-OOPOS,Female,0,False,False,1,True,False,DSL,False,False,True,True,True,True,One year,False,Credit card (automatic),74.0999984741211,74.0999984741211,False,df1
1287,8800-ZKRFW,Female,0,True,True,30,True,True,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Electronic check,107.5,3242.5,False,df1
1288,2616-FLVQC,Male,0,False,False,64,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,19.549999237060547,1240.1500244140625,False,df1
1289,9968-FFVVH,Male,0,False,False,63,True,True,DSL,True,True,True,True,False,False,One year,False,Bank transfer (automatic),68.80000305175781,4111.35009765625,False,df1
1290,3108-PCCGG,Male,1,True,False,72,True,True,DSL,True,True,True,False,True,True,Two year,False,Credit card (automatic),84.44999694824219,5899.85009765625,False,df1
1291,7993-PYKOF,Male,0,True,False,8,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Electronic check,75.0,632.9500122070312,True,df1
1292,8390-FESFV,Female,0,False,False,62,True,True,DSL,False,True,True,True,True,True,Two year,False,Bank transfer (automatic),84.5,5193.2001953125,False,df1
1293,3022-BEXHZ,Male,0,True,True,67,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),111.19999694824219,7530.7998046875,False,df1
1294,5027-XWQHA,Male,0,False,False,6,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,44.75,270.95001220703125,True,df1
1295,6248-TKCQV,Female,0,True,True,70,True,True,DSL,True,False,False,True,True,True,Two year,True,Bank transfer (automatic),80.5999984741211,5460.2001953125,False,df1
1296,6729-GDNGC,Female,1,False,False,20,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,False,Bank transfer (automatic),80.69999694824219,1614.199951171875,False,df1
1297,6198-ZFIOJ,Female,0,False,False,5,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,75.5999984741211,402.5,False,df1
1298,5989-OMNJE,Female,0,True,True,24,False,False,DSL,True,True,True,False,True,True,One year,False,Electronic check,57.599998474121094,1367.75,False,df1
1299,4566-QVRRW,Female,0,True,False,11,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,44.04999923706055,483.70001220703125,True,df1
1300,1291-CUOCY,Male,0,True,False,72,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Credit card (automatic),110.5999984741211,7962.2001953125,False,df1
1301,9795-SHUHB,Female,0,True,True,66,True,False,DSL,True,True,False,True,False,False,Two year,True,Credit card (automatic),58.20000076293945,3810.800048828125,False,df1
1302,3230-IUALN,Female,0,True,True,45,True,False,DSL,True,False,True,True,True,True,Two year,True,Mailed check,81.0,3533.60009765625,False,df1
1303,0042-RLHYP,Female,0,True,True,69,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),19.700000762939453,1396.9000244140625,False,df1
1304,8519-IMDHU,Male,1,True,False,15,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),85.5999984741211,1345.550048828125,True,df1
1305,4945-RVMTE,Female,0,False,False,28,True,False,DSL,False,False,True,False,True,False,Month-to-month,True,Bank transfer (automatic),59.54999923706055,1646.449951171875,False,df1
1306,0201-OAMXR,Female,0,False,False,70,True,True,Fiber optic,True,True,True,True,True,True,One year,False,Credit card (automatic),115.55000305175781,8127.60009765625,True,df1
1307,1866-NXPSP,Female,0,False,False,36,True,False,DSL,True,True,True,True,False,True,One year,True,Mailed check,75.55000305175781,2680.14990234375,False,df1
1308,3372-KWFBM,Male,1,False,False,16,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,86.5999984741211,1281.0,True,df1
1309,7831-QGOXH,Female,0,False,False,18,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,85.19999694824219,1553.9000244140625,True,df1
1310,6393-WRYZE,Female,0,True,False,34,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,97.6500015258789,3207.550048828125,True,df1
1311,3941-XTSKM,Male,0,True,True,42,False,False,DSL,False,True,True,False,False,True,One year,True,Credit card (automatic),45.099998474121094,2049.050048828125,False,df1
1312,1661-CZBAU,Male,0,False,False,48,True,True,DSL,True,False,False,True,False,True,One year,True,Bank transfer (automatic),70.94999694824219,3629.199951171875,False,df1
1313,6599-RCLCJ,Male,0,True,False,47,True,True,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Electronic check,109.55000305175781,5124.5498046875,True,df1
1314,9831-BPFRI,Female,0,True,True,39,True,True,Fiber optic,False,True,True,True,False,False,One year,True,Electronic check,89.55000305175781,3474.449951171875,True,df1
1315,5158-RIVOP,Female,0,True,True,11,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),20.899999618530273,202.3000030517578,False,df1
1316,9788-YTFGE,Male,0,False,False,7,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,19.950000762939453,147.5,False,df1
1317,9277-JOOMO,Female,0,False,False,3,True,True,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,24.600000381469727,86.3499984741211,False,df1
1318,1907-YLNYW,Male,0,False,False,8,True,False,DSL,True,False,True,False,False,True,Month-to-month,True,Electronic check,66.69999694824219,579.0,False,df1
1319,1725-MIMXW,Male,0,False,True,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,19.450000762939453,19.450000762939453,True,df1
1320,8947-YRTDV,Male,0,True,True,32,True,False,Fiber optic,True,True,True,False,False,True,One year,False,Mailed check,94.80000305175781,3131.550048828125,False,df1
1321,3161-ONRWK,Male,0,True,True,60,True,False,DSL,True,True,True,True,False,False,One year,True,Bank transfer (automatic),65.8499984741211,3928.300048828125,False,df1
1322,0114-RSRRW,Female,0,True,False,10,True,False,No,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),19.950000762939453,187.75,False,df1
1323,4565-NLZBV,Female,0,True,False,71,True,True,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),24.649999618530273,1710.1500244140625,False,df1
1324,0031-PVLZI,Female,0,True,True,4,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.350000381469727,76.3499984741211,True,df1
1325,7206-GZCDC,Female,1,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.25,69.25,True,df1
1326,6682-VCIXC,Female,0,True,True,43,False,False,DSL,True,True,False,True,True,False,One year,True,Bank transfer (automatic),51.25,2151.60009765625,False,df1
1327,4791-QRGMF,Male,0,True,False,59,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Bank transfer (automatic),99.5,5961.10009765625,True,df1
1328,6475-VHUIZ,Female,0,True,False,23,True,False,DSL,False,False,True,True,False,False,Month-to-month,False,Electronic check,54.25,1221.550048828125,False,df1
1329,3910-MRQOY,Female,0,True,False,72,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),19.399999618530273,1496.449951171875,False,df1
1330,0661-WCQNQ,Male,0,True,False,22,True,False,DSL,True,False,False,True,False,False,One year,True,Credit card (automatic),56.25,1292.199951171875,False,df1
1331,7537-RBWEA,Female,0,False,False,1,False,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,25.149999618530273,25.149999618530273,False,df1
1332,4656-CAURT,Male,0,False,False,69,True,True,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),23.950000762939453,1713.0999755859375,False,df1
1333,0121-SNYRK,Male,0,False,False,50,False,False,DSL,True,False,False,True,False,False,One year,True,Mailed check,35.400001525878906,1748.9000244140625,False,df1
1334,1768-ZAIFU,Female,1,False,False,1,False,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,25.200000762939453,25.200000762939453,True,df1
1335,4671-LXRDQ,Male,0,False,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,45.0,96.44999694824219,True,df1
1336,3733-LSYCE,Female,0,True,False,15,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Bank transfer (automatic),75.3499984741211,1114.550048828125,False,df1
1337,6265-FRMTQ,Male,0,False,False,31,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),20.399999618530273,609.0999755859375,False,df1
1338,1934-SJVJK,Male,0,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.149999618530273,20.149999618530273,True,df1
1339,3838-OZURD,Male,0,True,False,66,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Credit card (automatic),105.0,7133.25,True,df1
1340,1371-DWPAZ,Female,0,True,True,0,False,False,DSL,True,True,True,True,True,False,Two year,False,Credit card (automatic),56.04999923706055,0.0,False,df1
1341,9269-CQOOL,Male,0,False,True,3,True,False,DSL,False,False,False,False,True,False,Month-to-month,True,Credit card (automatic),54.70000076293945,169.4499969482422,True,df1
